PPCName,F1,F2,F3,F4,F5,F6,F7,F8,F9
p20_gpcc-octree-predlift_r02,0.0989139839,0.137797508,0.232421132,0.448507596,0.167297156,64136.5807,3.25153588,2.80058417,2.19930252
p20_gpcc-octree-predlift_r03,0.09300340345,0.1335041705,0.2205731485,0.445716631,0.165813943,288257.8136,1.641761762,1.414744865,1.094295488
p20_gpcc-octree-predlift_r04,0.08406090226,0.1292334139,0.2062551021,0.439559436,0.1621744288,982066.1708,1.082827513,0.9570504514,0.7402680157
p20_gpcc-octree-predlift_r05,0.083226289605,0.12830736767,0.20266365034,0.4380457314,0.16327584356,1748542.79,0.97322151486,0.80862432169,0.60601092855
p20_gpcc-octree-predlift_r06,0.08376325382,0.12650550741,0.20065972984,0.4411191607,0.16353057996,2214646.1445,0.90330462263,0.75895141328,0.56910179692
p20_gpcc-octree-raht_r02,0.0989139839,0.137797508,0.232421132,0.448507596,0.167297156,65885.7204,3.25153588,2.80058417,2.19930252
p20_gpcc-octree-raht_r03,0.09300340345,0.1335041705,0.2205731485,0.445716631,0.165813943,258658.8814,1.641761762,1.414744865,1.094295488
p20_gpcc-octree-raht_r04,0.08406090226,0.1292334139,0.2062551021,0.439559436,0.1621744288,870317.7898,1.082827513,0.9570504514,0.7402680157
p20_gpcc-octree-raht_r05,0.083226289605,0.12830736767,0.20266365034,0.4380457314,0.16327584356,1691547.8782,0.97322151486,0.80862432169,0.60601092855
p20_gpcc-octree-raht_r06,0.08376325382,0.12650550741,0.20065972984,0.4411191607,0.16353057996,2119573.0164,0.90330462263,0.75895141328,0.56910179692
p20_vpcc_r00,0.05694472352,0.1300703602,0.2052078165,0.4615365003,0.1770442813,306633.3473,0.9185749278,0.7932937916,0.5098869263
p20_vpcc_r01,0.06849636863,0.1353526451,0.2111978173,0.4522262302,0.1772677393,452752.3014,0.8446526054,0.7417019634,0.5027873427
p20_vpcc_r02,0.07597467571,0.1361578489,0.2137883931,0.4427116423,0.1787634477,794816.6701,0.8176980251,0.7222676137,0.4988385872
p20_vpcc_r03,0.075563579714,0.13170050811,0.20648408029,0.43736305503,0.1788652815,1314976.6072,0.82046833825,0.72432180878,0.49612408936
p20_vpcc_r04,0.077384520224,0.13068271881,0.20664408701,0.43339998543,0.18050610677,1879853.3188,0.80923979501,0.71749529456,0.49437994107
p20_vpcc_r05,0.077390673534,0.12588458367,0.2019632487,0.43077097405,0.17579232209,2273951.1635,0.84528902268,0.74999559523,0.51095426687
p21_geocnn_r01,0.081548007131,0.14930784524,0.21578796756,0.4799257866,0.15159330092,6964486.1987,0.82403008702,0.55805965723,0.69144378922
p21_geocnn_r02,0.073322591061,0.13925366145,0.19666859777,0.476021284,0.15007687454,6697711.2291,0.84341812292,0.55393297971,0.69567675057
p21_geocnn_r03,0.068672483981,0.13171575919,0.18444136963,0.47415885601,0.14929983221,6629723.87,0.85206003484,0.55189906218,0.699109597
p21_geocnn_r04,0.064947112794,0.12338137536,0.17057612848,0.47179134836,0.14849051554,6490276.5164,0.86105372526,0.55122945652,0.6998715494
p21_gpcc-octree-predlift_r02,0.07829011451,0.1395120337,0.2035406751,0.4695637602,0.1537507745,318627.8618,3.263785648,2.238609089,2.819085728
p21_gpcc-octree-predlift_r03,0.07285743011,0.1307665834,0.1879926599,0.4671171073,0.1523223727,908010.3736,1.645402781,1.124463527,1.415328989
p21_gpcc-octree-predlift_r04,0.063919509335,0.11953044051,0.16774502824,0.45861913868,0.15224985341,2054323.7864,1.0966063671,0.75274085497,0.95603790513
p21_gpcc-octree-predlift_r05,0.062268421465,0.11640084597,0.16176970948,0.46111246516,0.15175225052,3152837.4529,0.95859645126,0.6348139378,0.81808889821
p21_gpcc-octree-predlift_r06,0.062122382307,0.11484999773,0.15972405741,0.46277874231,0.15007170086,3924033.5334,0.90413950528,0.58610189502,0.76409646595
p21_gpcc-octree-raht_r02,0.07829011451,0.1395120337,0.2035406751,0.4695637602,0.1537507745,356180.6259,3.263785648,2.238609089,2.819085728
p21_gpcc-octree-raht_r03,0.07285743011,0.1307665834,0.1879926599,0.4671171073,0.1523223727,938196.1707,1.645402781,1.124463527,1.415328989
p21_gpcc-octree-raht_r04,0.063919509335,0.11953044051,0.16774502824,0.45861913868,0.15224985341,1974224.8059,1.0966063671,0.75274085497,0.95603790513
p21_gpcc-octree-raht_r05,0.062268421465,0.11640084597,0.16176970948,0.46111246516,0.15175225052,3083237.8541,0.95859645126,0.6348139378,0.81808889821
p21_gpcc-octree-raht_r06,0.062122382307,0.11484999773,0.15972405741,0.46277874231,0.15007170086,3764210.994,0.90413950528,0.58610189502,0.76409646595
p21_vpcc_r00,0.034284859267,0.096681243671,0.14983912314,0.49121518418,0.15012801757,1239180.9835,0.92883317809,0.54568425912,0.77584769128
p21_vpcc_r01,0.045395436524,0.11323845745,0.16659185632,0.48034218562,0.15379915138,1543956.8091,0.88119667127,0.55229259744,0.73927174478
p21_vpcc_r02,0.054621337537,0.12198401708,0.17444051197,0.46870456868,0.16008395472,2036907.399,0.84498100581,0.55232772469,0.7143900736
p21_vpcc_r03,0.056184096064,0.1182633405,0.16888722717,0.46155779078,0.16229267887,2676584.302,0.83840771108,0.55337295975,0.71009991113
p21_vpcc_r04,0.059459168052,0.12155392119,0.17269704734,0.45698888479,0.16439179795,3488062.1101,0.8288396178,0.55263569843,0.70330462448
p21_vpcc_r05,0.059820142398,0.11998357906,0.17049231036,0.45791890794,0.1619465483,4150832.4955,0.84466811159,0.56090882819,0.71428382062
p22_geocnn_r01,0.0941961075864,0.159724488935,0.236603653252,0.486123973201,0.153448646585,10566300.458,0.837638883882,0.447122434517,0.753984142823
p22_geocnn_r02,0.0875274690977,0.155608833291,0.226960875012,0.481449018019,0.153254395353,10352481.7356,0.856407149601,0.436188057237,0.761371801335
p22_geocnn_r03,0.076743246979,0.145415362,0.20786737169,0.47436469271,0.15340983913,9926283.227,0.88207989034,0.42631031586,0.77365135189
p22_geocnn_r04,0.07274578797,0.13790119899,0.19511951488,0.47020759328,0.15331041631,9860948.1122,0.89007310088,0.42456006992,0.77591903528
p22_gpcc-octree-predlift_r02,0.08291785228,0.1467534904,0.2178867018,0.468074404,0.1574541434,315350.596,3.407711115,1.743110824,3.122723597
p22_gpcc-octree-predlift_r03,0.078734529376,0.13782390263,0.20342147224,0.46300186885,0.15632812795,1586421.8028,1.7113797253,0.8871206835,1.5621255095
p22_gpcc-octree-predlift_r04,0.070078268537,0.12897852851,0.18613122294,0.4554067264,0.15544037681,4120916.0047,1.1336900367,0.58725325365,1.0660777419
p22_gpcc-octree-predlift_r05,0.067551765605,0.12765678995,0.18143269808,0.45466599824,0.15645225796,5838787.7569,1.0033517233,0.4800253557,0.91008660988
p22_gpcc-octree-predlift_r06,0.067325501036,0.12647327538,0.18071328449,0.45418501719,0.15642670757,6778845.5275,0.94322489474,0.43301162816,0.85976658933
p22_gpcc-octree-raht_r02,0.08291785228,0.1467534904,0.2178867018,0.468074404,0.1574541434,281167.9874,3.407711115,1.743110824,3.122723597
p22_gpcc-octree-raht_r03,0.078734529376,0.13782390263,0.20342147224,0.46300186885,0.15632812795,1478376.2136,1.7113797253,0.8871206835,1.5621255095
p22_gpcc-octree-raht_r04,0.070078268537,0.12897852851,0.18613122294,0.4554067264,0.15544037681,3900841.1849,1.1336900367,0.58725325365,1.0660777419
p22_gpcc-octree-raht_r05,0.067551765605,0.12765678995,0.18143269808,0.45466599824,0.15645225796,5773893.2506,1.0033517233,0.4800253557,0.91008660988
p22_gpcc-octree-raht_r06,0.067325501036,0.12647327538,0.18071328449,0.45418501719,0.15642670757,6668665.405,0.94322489474,0.43301162816,0.85976658933
p22_vpcc_r00,0.034553160756,0.10936470935,0.16563734193,0.49899183353,0.14390008073,2122786.1033,0.99633388076,0.32204274387,0.9189257188
p22_vpcc_r01,0.056803188727,0.13948020945,0.20004041636,0.48456420103,0.1542891672,3200273.9241,0.91892518879,0.36559483286,0.84060640774
p22_vpcc_r02,0.066147029993,0.14337524035,0.20640200422,0.47419199553,0.15901918976,4575571.6953,0.88803486622,0.38536504997,0.81156711413
p22_vpcc_r03,0.066247115133,0.13924761689,0.20181558355,0.46737097855,0.16203160809,6105819.4647,0.89091319763,0.39045364537,0.81143211057
p22_vpcc_r04,0.070261407756,0.1404733211,0.20608203711,0.4634613232,0.16462164238,7071170.8591,0.88026205761,0.40043387077,0.80037970156
p22_vpcc_r05,0.067046935543,0.13340500019,0.19493978494,0.46142359925,0.1622947869,7396774.7883,0.90526790888,0.40287910542,0.81809387182
p23_geocnn_r01,0.0954500019791,0.15519140909,0.235371193338,0.486725991996,0.152585219847,16526350.9363,0.738227351903,0.63747470271,0.67924061196
p23_geocnn_r02,0.0820776966638,0.147239684809,0.213861993019,0.481694273425,0.149894035015,15852632.6179,0.763696789355,0.629869221945,0.687482464906
p23_geocnn_r03,0.0803859006051,0.144712069376,0.208901705854,0.481359205821,0.149047165104,15957603.111,0.766785057775,0.629021382028,0.687662778247
p23_geocnn_r04,0.0705775213691,0.131440615228,0.186780603682,0.47657279838,0.148268889626,15101430.1507,0.792480119593,0.628030834276,0.692392455429
p23_gpcc-octree-predlift_r02,0.08786736263,0.1479643744,0.2215943246,0.4727942451,0.1562716482,736114.3529,2.995149537,2.492477661,2.775044877
p23_gpcc-octree-predlift_r03,0.079895376684,0.13857895564,0.20400020308,0.46781417429,0.15529088067,2931673.319,1.5193792889,1.2557931971,1.394288501
p23_gpcc-octree-predlift_r04,0.067734466603,0.12605310543,0.18022289385,0.45896678864,0.15452632336,6343825.507,1.0166598468,0.83863917165,0.94895381823
p23_gpcc-octree-predlift_r05,0.066682102714,0.12103252222,0.17193113012,0.46248029889,0.15118831313,8665892.8189,0.88549060122,0.73375505412,0.79475048033
p23_gpcc-octree-predlift_r06,0.066177022892,0.11894637272,0.16838288062,0.46344556216,0.15178312444,9962794.7471,0.82432823608,0.68262863536,0.75121641658
p23_gpcc-octree-raht_r02,0.08786736263,0.1479643744,0.2215943246,0.4727942451,0.1562716482,664258.7673,2.995149537,2.492477661,2.775044877
p23_gpcc-octree-raht_r03,0.079895376684,0.13857895564,0.20400020308,0.46781417429,0.15529088067,2853101.3836,1.5193792889,1.2557931971,1.394288501
p23_gpcc-octree-raht_r04,0.067734466603,0.12605310543,0.18022289385,0.45896678864,0.15452632336,6160862.6184,1.0166598468,0.83863917165,0.94895381823
p23_gpcc-octree-raht_r05,0.066682102714,0.12103252222,0.17193113012,0.46248029889,0.15118831313,8635852.7999,0.88549060122,0.73375505412,0.79475048033
p23_gpcc-octree-raht_r06,0.066177022892,0.11894637272,0.16838288062,0.46344556216,0.15178312444,9812981.2541,0.82432823608,0.68262863536,0.75121641658
p23_vpcc_r00,0.048355695169,0.1196139568,0.17936845671,0.46837997259,0.16904914867,4014322.4586,0.81979564589,0.65850381292,0.73583420334
p23_vpcc_r01,0.058186934174,0.1302522068,0.19153923178,0.46671365492,0.1663118161,5326905.6104,0.77659073335,0.63933787775,0.70377810217
p23_vpcc_r02,0.062585646925,0.13252894222,0.19422680968,0.4628331015,0.16725802385,6791587.1916,0.76238048346,0.63442032501,0.69413025513
p23_vpcc_r03,0.060885877491,0.12647749881,0.18502187803,0.45689625823,0.16935704381,8316275.4919,0.76339497583,0.63596116087,0.69549829846
p23_vpcc_r04,0.062978530402,0.12751460382,0.18679685369,0.45353240501,0.17133393299,9614809.0004,0.7560374851,0.63408685276,0.68878722917
p23_vpcc_r05,0.059829481213,0.119541035253,0.175587227746,0.453069561484,0.166932908589,10085528.5187,0.779865844554,0.650879903322,0.708825061717
p24_geocnn_r01,0.112640479543,0.144350404746,0.249141030543,0.476317908675,0.162659157802,10307012.08,0.732774681743,0.666538000202,0.638138262277
p24_geocnn_r02,0.1039465714,0.14267979051,0.23964106881,0.46748491347,0.16310719829,9750334.7597,0.76263198612,0.66540648979,0.63657396752
p24_geocnn_r03,0.10159791585,0.14184456615,0.23560792185,0.46712592587,0.16233283651,9787669.8731,0.76704077547,0.66621714287,0.63665329239
p24_geocnn_r04,0.090401000186,0.13200590488,0.21525498389,0.45521321835,0.16289979413,9112242.0001,0.80750264341,0.66462642436,0.63591892038
p24_gpcc-octree-predlift_r02,0.1089495804,0.1381407006,0.2448166931,0.4548976429,0.1687312395,210473.9408,3.014055248,2.646067839,2.57224375
p24_gpcc-octree-predlift_r03,0.09996987942,0.1329620582,0.2293852155,0.4469962096,0.1672187662,927952.1556,1.540618759,1.32875846,1.290352009
p24_gpcc-octree-predlift_r04,0.086743231644,0.12717128255,0.20778128706,0.43780697698,0.16406441912,2604566.2333,1.0296236184,0.88984162234,0.87981607888
p24_gpcc-octree-predlift_r05,0.085302434422,0.12299389569,0.2001497759,0.44033406464,0.16268354727,4695325.679,0.90577593512,0.76380858607,0.73995913637
p24_gpcc-octree-predlift_r06,0.0855861855,0.12021755054,0.1972469474,0.43975863578,0.16258483166,5911481.6798,0.84817891434,0.71113171873,0.69456510293
p24_gpcc-octree-raht_r02,0.1089495804,0.1381407006,0.2448166931,0.4548976429,0.1687312395,184224.9672,3.014055248,2.646067839,2.57224375
p24_gpcc-octree-raht_r03,0.09996987942,0.1329620582,0.2293852155,0.4469962096,0.1672187662,820611.0337,1.540618759,1.32875846,1.290352009
p24_gpcc-octree-raht_r04,0.086743231644,0.12717128255,0.20778128706,0.43780697698,0.16406441912,2376776.0974,1.0296236184,0.88984162234,0.87981607888
p24_gpcc-octree-raht_r05,0.085302434422,0.12299389569,0.2001497759,0.44033406464,0.16268354727,4582965.1996,0.90577593512,0.76380858607,0.73995913637
p24_gpcc-octree-raht_r06,0.0855861855,0.12021755054,0.1972469474,0.43975863578,0.16258483166,5697708.9367,0.84817891434,0.71113171873,0.69456510293
p24_vpcc_r00,0.070629895356,0.13243771056,0.21619022913,0.43620123402,0.18778996866,1034654.4999,0.84746854972,0.70492549419,0.66556838561
p24_vpcc_r01,0.078127644117,0.13467896927,0.22054027595,0.43951584315,0.1806714736,1386418.3221,0.79343620333,0.67810326745,0.63714330896
p24_vpcc_r02,0.082269817466,0.13436274502,0.22142442034,0.4310329349,0.18216458893,2086359.2302,0.7795384888,0.66717387163,0.63092056395
p24_vpcc_r03,0.080955925753,0.13015795469,0.2134193624,0.42364495377,0.18308926843,3429253.4885,0.78541192655,0.66959847357,0.63036729377
p24_vpcc_r04,0.080789287244,0.12921898039,0.21242742686,0.42122411787,0.18394641372,5047327.2926,0.78264362061,0.66574556447,0.62985040729
p24_vpcc_r05,0.079125405769,0.12337025622,0.20584255222,0.41933871305,0.18051724033,5925934.0332,0.81332057755,0.68784595508,0.64964996058
p25_geocnn_r01,0.1024917317,0.14712510938,0.23324772922,0.48525797865,0.1518453039,8436752.9573,0.68521036847,0.63317468785,0.73567196336
p25_geocnn_r02,0.093842828982,0.14213361787,0.22041920626,0.47849169987,0.15138721113,8020362.8141,0.70341608381,0.63096677698,0.74339660807
p25_geocnn_r03,0.090915050032,0.13879201556,0.21424329306,0.47749125546,0.15031920628,7997818.0424,0.70964274322,0.63050653494,0.74448854936
p25_geocnn_r04,0.083981652903,0.1310626707,0.2000364846,0.4730363442,0.1494813171,7705260.8467,0.72408499844,0.62899555764,0.75192282767
p25_gpcc-octree-predlift_r02,0.09788013464,0.1389362768,0.2270614869,0.4657057779,0.1591700002,292588.4366,2.746114285,2.510300325,3.006190325
p25_gpcc-octree-predlift_r03,0.090298896426,0.13285279171,0.21210550504,0.46166771844,0.15774193825,1041656.3594,1.3948330904,1.2570983675,1.5161359871
p25_gpcc-octree-predlift_r04,0.07840761981,0.1257019119,0.1940743897,0.44443125612,0.16069225778,2483365.7119,0.92611781011,0.83703929474,1.037869142
p25_gpcc-octree-predlift_r05,0.077949057541,0.12151369386,0.18721756469,0.44536306899,0.1591968736,3879667.4301,0.80389350339,0.70333660464,0.90285504722
p25_gpcc-octree-predlift_r06,0.077617211593,0.11930831729,0.18371178679,0.44898821391,0.15828358962,4771512.4132,0.7494017377,0.66090251819,0.84404887846
p25_gpcc-octree-raht_r02,0.09788013464,0.1389362768,0.2270614869,0.4657057779,0.1591700002,313987.8773,2.746114285,2.510300325,3.006190325
p25_gpcc-octree-raht_r03,0.090298896426,0.13285279171,0.21210550504,0.46166771844,0.15774193825,1035544.1436,1.3948330904,1.2570983675,1.5161359871
p25_gpcc-octree-raht_r04,0.07840761981,0.1257019119,0.1940743897,0.44443125612,0.16069225778,2384008.4987,0.92611781011,0.83703929474,1.037869142
p25_gpcc-octree-raht_r05,0.077949057541,0.12151369386,0.18721756469,0.44536306899,0.1591968736,3838383.4215,0.80389350339,0.70333660464,0.90285504722
p25_gpcc-octree-raht_r06,0.077617211593,0.11930831729,0.18371178679,0.44898821391,0.15828358962,4619203.9973,0.7494017377,0.66090251819,0.84404887846
p25_vpcc_r00,0.057969926158,0.12700491596,0.19893765777,0.45857215669,0.17631449491,1299122.1865,0.74439790911,0.63961542626,0.85380497262
p25_vpcc_r01,0.066789133326,0.13394111438,0.20736747588,0.46084047535,0.17153360326,1670309.7512,0.71042551331,0.61842069062,0.7990446994
p25_vpcc_r02,0.071467366934,0.1318597674,0.2049409788,0.45124828166,0.17275594647,2240094.9556,0.69672763934,0.61482925581,0.77917449119
p25_vpcc_r03,0.072472201978,0.12978933036,0.20225521974,0.44549714505,0.17517830805,3083201.4042,0.69609696981,0.61316721461,0.77669619804
p25_vpcc_r04,0.072575484349,0.12819462402,0.19958683678,0.4438960273,0.17577251282,4034985.4527,0.69244034791,0.61099153538,0.77158283916
p25_vpcc_r05,0.07098938572,0.12175660315,0.19081320355,0.44195886777,0.17181499026,4672038.0847,0.71295081189,0.63002716131,0.79667615384
p26_geocnn_r01,0.0889032056448,0.149738173544,0.22621721418,0.470797737975,0.155318632862,25877910.073,0.666137122734,0.653397997253,0.745084940481
p26_geocnn_r02,0.0758706616615,0.135605234702,0.19847699768,0.463881561462,0.153084971116,24542390.5893,0.681688399165,0.653814504557,0.759875797103
p26_geocnn_r03,0.069142103416,0.125198383901,0.181111500771,0.463417624383,0.150616989294,24118378.7128,0.689583431881,0.655176543759,0.768165530374
p26_geocnn_r04,0.062538214681,0.11302855562,0.162344238691,0.46270971908,0.149198188815,23425407.7842,0.69669251486,0.655943781142,0.777722676269
p26_gpcc-octree-predlift_r02,0.08339040465,0.1387109591,0.2082744668,0.4579447011,0.1578327956,533488.6182,2.631018131,2.607574306,3.017037942
p26_gpcc-octree-predlift_r03,0.071602810157,0.11964445698,0.17365331337,0.45120781679,0.15538312247,1622158.1819,1.3334798128,1.3137000213,1.5377914758
p26_gpcc-octree-predlift_r04,0.058337021421,0.1032965515,0.14598570999,0.45084214352,0.1537564246,4834411.0345,0.8924530736,0.88649073903,1.0500490403
p26_gpcc-octree-predlift_r05,0.0567038510486,0.0976163819296,0.138367513464,0.45309132807,0.151982591077,11945548.2337,0.763813889016,0.755399532029,0.920853745324
p26_gpcc-octree-predlift_r06,0.0558864375295,0.0950644438712,0.136290145415,0.454399160982,0.151372975522,15447886.3628,0.716184770183,0.706217232062,0.86252171248
p26_gpcc-octree-raht_r02,0.08339040465,0.1387109591,0.2082744668,0.4579447011,0.1578327956,557863.2103,2.631018131,2.607574306,3.017037942
p26_gpcc-octree-raht_r03,0.071602810157,0.11964445698,0.17365331337,0.45120781679,0.15538312247,1788216.0006,1.3334798128,1.3137000213,1.5377914758
p26_gpcc-octree-raht_r04,0.058337021421,0.1032965515,0.14598570999,0.45084214352,0.1537564246,3887081.9292,0.8924530736,0.88649073903,1.0500490403
p26_gpcc-octree-raht_r05,0.0567038510486,0.0976163819296,0.138367513464,0.45309132807,0.151982591077,11072369.5374,0.763813889016,0.755399532029,0.920853745324
p26_gpcc-octree-raht_r06,0.0558864375295,0.0950644438712,0.136290145415,0.454399160982,0.151372975522,14755062.0984,0.716184770183,0.706217232062,0.86252171248
p26_vpcc_r00,0.034889998677,0.10530049426,0.16856887722,0.48436281064,0.15143729232,2061296.8443,0.68591722309,0.69190100876,0.86857490632
p26_vpcc_r01,0.048617586348,0.12389174098,0.18596073049,0.47674597563,0.15597757635,3120336.056,0.66470328539,0.67101430168,0.81801424755
p26_vpcc_r02,0.052991808076,0.12076844763,0.17924445782,0.46507607392,0.16032706481,6120586.7652,0.65628199714,0.66416623826,0.79385097471
p26_vpcc_r03,0.0531600436194,0.11565468864,0.17094456112,0.460626054335,0.161415763259,10367119.4047,0.655400076025,0.66196022225,0.78745867466
p26_vpcc_r04,0.0562738683902,0.117006181343,0.171228977815,0.457643802013,0.163013160783,14713147.5479,0.650559649001,0.657869082735,0.775594558246
p26_vpcc_r05,0.0526052320482,0.105330644314,0.155127183128,0.456898494349,0.158962040651,17444917.6087,0.664643519123,0.671865629355,0.794905002798
p27_geocnn_r01,0.080307648209,0.16374319064,0.22298689795,0.49439006276,0.14348623721,6291664.7372,0.83669878239,0.36884897238,0.82693189183
p27_geocnn_r02,0.068310234586,0.1516522791,0.20143210119,0.48893886482,0.1419012758,6108783.7938,0.86077544885,0.34661909821,0.84542000005
p27_geocnn_r03,0.056383360367,0.13352790873,0.17499002329,0.48324742648,0.14078231182,5792928.9132,0.89118524138,0.32164434477,0.8654301173
p27_geocnn_r04,0.055452292838,0.12763617781,0.16538709234,0.47952696944,0.14205601943,5768727.3699,0.89339055086,0.31976951192,0.86260009884
p27_gpcc-octree-predlift_r02,0.06385628312,0.135280391,0.1805912403,0.4715434143,0.1482553981,351088.928,3.452661448,1.322661778,3.435787145
p27_gpcc-octree-predlift_r03,0.057387960013,0.1214798936,0.15829558458,0.4681240963,0.14689461257,1047423.4772,1.7472906994,0.64885300933,1.7339248086
p27_gpcc-octree-predlift_r04,0.051834188018,0.11246426167,0.14244783221,0.46492036905,0.14722385448,2183471.5941,1.1617761295,0.42973495132,1.1719825157
p27_gpcc-octree-predlift_r05,0.053067489745,0.11386997536,0.14577270701,0.46429521161,0.14773798865,3146338.9956,1.0156833425,0.35947263875,0.99430370786
p27_gpcc-octree-predlift_r06,0.050825202305,0.10984437396,0.13813938291,0.46630130842,0.1463796663,3661433.6927,0.94992117459,0.33125633485,0.9337137067
p27_gpcc-octree-raht_r02,0.06385628312,0.135280391,0.1805912403,0.4715434143,0.1482553981,312480.959,3.452661448,1.322661778,3.435787145
p27_gpcc-octree-raht_r03,0.057387960013,0.1214798936,0.15829558458,0.4681240963,0.14689461257,1031407.6432,1.7472906994,0.64885300933,1.7339248086
p27_gpcc-octree-raht_r04,0.051834188018,0.11246426167,0.14244783221,0.46492036905,0.14722385448,2077148.3946,1.1617761295,0.42973495132,1.1719825157
p27_gpcc-octree-raht_r05,0.053067489745,0.11386997536,0.14577270701,0.46429521161,0.14773798865,3111777.1557,1.0156833425,0.35947263875,0.99430370786
p27_gpcc-octree-raht_r06,0.050825202305,0.10984437396,0.13813938291,0.46630130842,0.1463796663,3599675.7337,0.94992117459,0.33125633485,0.9337137067
p27_vpcc_r00,0.029403771643,0.10281378164,0.1499838469,0.48857148637,0.13266297432,1408548.318,0.9597910938,0.24284284966,0.95044562565
p27_vpcc_r01,0.037022335213,0.12291473024,0.17359494555,0.49324868001,0.13264967553,1909441.6505,0.93272111189,0.25185325699,0.92963233418
p27_vpcc_r02,0.046817771326,0.13211975521,0.18003923586,0.48475607043,0.14275629653,2363510.2253,0.89601465618,0.2808842089,0.88651384967
p27_vpcc_r03,0.047385332135,0.12376866122,0.16781118173,0.47442959792,0.14999725898,2860985.0158,0.89091084411,0.28681579913,0.87305730876
p27_vpcc_r04,0.048828110566,0.12365317915,0.16545947518,0.4708456303,0.15400914048,3529627.7556,0.87682138311,0.29268603035,0.85792756958
p27_vpcc_r05,0.046229847253,0.11288689466,0.14951400157,0.46836309682,0.15176096651,3913653.1083,0.89669169105,0.28854155538,0.87618458746
p28_geocnn_r01,0.105687932724,0.159248744335,0.253742415256,0.483064189592,0.16041394103,37635270.1701,0.758168638375,0.633954290291,0.625753603454
p28_geocnn_r02,0.0904979332389,0.154677280127,0.236103280525,0.470578891197,0.16102969551,34997520.9104,0.802407121345,0.626029744255,0.626168603042
p28_geocnn_r03,0.0781122450373,0.143126827739,0.21203828947,0.461910386477,0.160494655513,33074539.2698,0.839911573644,0.625173773925,0.623128329726
p28_geocnn_r04,0.0718065986339,0.133824744063,0.19523291646,0.458141011374,0.159784404002,32294311.3211,0.85651063335,0.623522467076,0.62441703668
p28_gpcc-octree-predlift_r02,0.1269970693,0.1451223867,0.2528641566,0.4997785586,0.1555028361,819583.1409,2.905719003,2.436435773,2.534477344
p28_gpcc-octree-predlift_r03,0.099545546924,0.15146063697,0.23782221863,0.47171401415,0.15952150839,4806347.28,1.5701335857,1.2227750674,1.2698892107
p28_gpcc-octree-predlift_r04,0.072077301112,0.131040232687,0.191330214306,0.456144860027,0.157533868971,12103151.5459,1.09261555502,0.841263910323,0.853998644047
p28_gpcc-octree-predlift_r05,0.0671488889461,0.120458180178,0.173602132349,0.451280642027,0.157136067284,18655774.3767,0.968755826819,0.707127031229,0.736570248965
p28_gpcc-octree-predlift_r06,0.0653058450355,0.115253051214,0.166082840841,0.452407614547,0.156001845833,21979064.3247,0.908933985101,0.668016623185,0.684852626546
p28_gpcc-octree-raht_r02,0.1269970693,0.1451223867,0.2528641566,0.4997785586,0.1555028361,510815.7842,2.905719003,2.436435773,2.534477344
p28_gpcc-octree-raht_r03,0.099545546924,0.15146063697,0.23782221863,0.47171401415,0.15952150839,4416092.1782,1.5701335857,1.2227750674,1.2698892107
p28_gpcc-octree-raht_r04,0.072077301112,0.131040232687,0.191330214306,0.456144860027,0.157533868971,11546347.2,1.09261555502,0.841263910323,0.853998644047
p28_gpcc-octree-raht_r05,0.0671488889461,0.120458180178,0.173602132349,0.451280642027,0.157136067284,18450123.1497,0.968755826819,0.707127031229,0.736570248965
p28_gpcc-octree-raht_r06,0.0653058450355,0.115253051214,0.166082840841,0.452407614547,0.156001845833,21527811.0418,0.908933985101,0.668016623185,0.684852626546
p28_vpcc_r00,0.048734525753,0.12853263267,0.18324244037,0.47431086496,0.16105949416,5136652.7895,0.89517503031,0.65787791965,0.6599456632
p28_vpcc_r01,0.048753501468,0.12457711171,0.17840617705,0.47439394123,0.1602516596,6999112.9002,0.88496921871,0.65340017789,0.65125095752
p28_vpcc_r02,0.0492052777858,0.12023479932,0.173000494051,0.469849321074,0.161098457499,10499042.7485,0.877124003948,0.647137303671,0.645608540141
p28_vpcc_r03,0.0494495275106,0.117094941788,0.169534827764,0.467676080305,0.161823045808,15662205.6209,0.876012367483,0.64681110262,0.643926518645
p28_vpcc_r04,0.0495923180415,0.113843153156,0.165814828954,0.464592595034,0.16278447723,20445373.3781,0.873918712671,0.648120144867,0.643887435425
p28_vpcc_r05,0.0481422996974,0.107529489779,0.160378990113,0.463540895197,0.161629988545,22037812.8624,0.890635527398,0.661000081741,0.655529807987
p33_geocnn_r01,0.07580842097,0.1634101035,0.22365086277,0.49226269686,0.14609182377,1934662.5568,0.83476085371,0.48289495235,0.72785737229
p33_geocnn_r02,0.065085348452,0.15108984889,0.20117190313,0.48720162952,0.14484334051,1865598.0545,0.85833916535,0.46809196551,0.73735786506
p33_geocnn_r03,0.056844346555,0.13733048647,0.17906376131,0.48363008865,0.14369452407,1809428.4062,0.87568625151,0.45853588453,0.74561774351
p33_geocnn_r04,0.053305180605,0.12786118941,0.16405216872,0.48059809007,0.14392395627,1790176.9773,0.88229425489,0.45252882409,0.74855086748
p33_gpcc-octree-predlift_r02,0.067880448,0.14015822,0.195706399,0.462568806,0.154756545,89234.7861,3.42929308,1.89043313,2.94858888
p33_gpcc-octree-predlift_r03,0.05798200653,0.125644007,0.1661776685,0.4667830407,0.149483516,286326.4348,1.729407593,0.9243960079,1.499187831
